id,name,text,trans
0000000000000,{user},……あの、秦谷さん？\nなぜ、こちらにスプーンを？,……那个，秦谷同学？\n为什么您手里拿着汤匙呢？
0000000000000,美鈴,食事のときも、プロデューサーの\nお世話をさせていただこうかと。,我想在用餐的时候，也来照顾一下制作人。
0000000000000,美鈴,では、改めまして。\nはい、あーん……,那么，重新来一次。\n来，啊——
0000000000000,{user},（……これはよくない。\n　この状況を乗り切るには……！）,（……这可不太妙。\n要度过这个状况……！）
select,,やり返して\n出方を見る,反将一军\n观察她的反应
select,,やんわりと断る,委婉地拒绝
select,,交渉する,进行交涉
0000000000000,{user},たまにはこちらが、秦谷さんの\nお世話をするというのはどうでしょう？,偶尔由我来照顾秦谷同学，您觉得怎么样？
0000000000000,美鈴,……つまり、プロデューサーが\nわたしに食べさせてくれる、と。,……也就是说，制作人会喂我吃，对吧。
0000000000000,{user},（これは、秦谷さんも恥ずかしいはず。\n　ここでお互いに退けば……！）,（这种时候，秦谷同学应该也会觉得害羞。\n只要这里互相退一步……！）
0000000000000,美鈴,では、早速お願いいたします。\n……あーん。,那么，就请您现在开始吧。\n……啊——。
0000000000000,{user},（受け入れられた！？　\n　くっ、これは悪手だったか……！）,（被接受了！？\n 可恶，这难道是步臭棋……！）
0000000000000,{user},その……人目もありますので……,那个……这里会被别人看到……
0000000000000,美鈴,まあ、残念。\nですが、困りましたね……,哎呀，真遗憾。\n不过，这可难办了……
0000000000000,美鈴,ひとりでは食べきれませんし、\nかといって、残すのも申し訳ないです。,我一个人吃不完，而且要是剩下的话，也觉得过意不去。
0000000000000,美鈴,……というわけですので、\nはい、あーん……,……所以就是这么回事，\n来，啊——
0000000000000,{user},（これはまさか、無限ループ！？）,（这难道是无尽循环！？）
0000000000000,{user},……最近仕事が忙しいせいで、\nまた教室が汚れているんです。,……最近因为工作太忙，教室又变脏了。
0000000000000,{user},お世話をしたいということでしたら、\n掃除を手伝っていただけませんか？,如果您想照顾我的话，能帮忙打扫一下吗？
0000000000000,美鈴,まあ、交渉がお上手ですね。,哎呀，您真擅长交涉呢。
0000000000000,美鈴,これを食べたらすぐに、お部屋の\n掃除に行かせていただきます。,吃完这个之后，我会立刻去打扫房间。
0000000000000,{user},（よし……\n　なんとか切り抜けたぞ！）,（太好了……\n 总算蒙混过去了！）
info,adv_pevent_003_hmsz_activity_021.txt,,
译者,,,
